image_id,category,siglip,hyperiqa,mllm,vl,frontier,spread,ood_classification,ensemble_mean,siglip_normalized,hyperiqa_normalized,mllm_normalized,vl_normalized,frontier_normalized
ood_0105,aged_yellowed_bleedthrough,2.9447200186273337,3.6518064145248483,4.1565006648356,3.660532156926592,2.9095768003918736,0.44158142630241864,strong_ood,0.39833660422166584,-0.038641152408292086,0.5851192934790022,0.929587891558569,0.5987007512197459,-0.0830837627406959
ood_0106,aged_yellowed_bleedthrough,3.070995687342129,3.667125073943437,3.9101728072289004,3.269264128385553,3.657516938947116,0.26654908512508474,soft_ood,0.4407405479483407,0.06727789982889373,0.5979152133321249,0.7191538845159167,0.26724952348154757,0.5521062185832207
ood_0107,aged_yellowed_bleedthrough,1.3928584544229907,1.0,1.878908281629122,1.1822691615011447,1.7461100748380685,0.26601719208802993,soft_ood,-1.311655700024214,-1.340330604990711,-1.6299767811214279,-1.0161233904078089,-1.5006870151531784,-1.0711607084479442
ood_0108,aged_yellowed_bleedthrough,3.5306990444354116,1.447334548163687,2.6869853072995737,2.5532783102754664,3.5384658689863455,0.707283836436232,strong_ood,-0.2035017137686134,0.45287351289625993,-1.256311118257388,-0.32579592130584767,-0.3392768501161749,0.4510018079400837
ood_0109,aged_yellowed_bleedthrough,3.7051142279190796,3.292538526674976,3.4810034361052256,1.857353218334882,2.811496632137554,0.602261486872409,strong_ood,0.02830440620980526,0.5991716170234287,0.28501711266093754,0.3525212537489706,-0.9288093682665338,-0.1663785841177767
ood_0110,aged_yellowed_bleedthrough,1.2090366194351754,1.3852361322876101,1.747974912409672,1.1666582291554342,1.228480945647552,0.17044415877406366,in_distribution_like,-1.3910698832098662,-1.4945189354947057,-1.3081829127038351,-1.1279777044433585,-1.513911358351925,-1.5107585050555066
ood_0111,aged_yellowed_bleedthrough,3.019231184018154,3.413076969080831,2.6546074527789543,3.642459228902603,2.645773946966015,0.4143790957209081,strong_ood,0.06647580746997217,0.023858235633825657,0.38570479074678343,-0.35345581220254296,0.5833908006349464,-0.30711897746315164
ood_0112,aged_yellowed_bleedthrough,1.5720253439124332,2.391331720216572,1.393977469416733,1.9691053518854362,1.674256145763072,0.37047425283912067,strong_ood,-1.010907774996651,-1.1900468066932892,-0.46777526632080313,-1.4303921415907666,-0.8341418279468952,-1.1321828324315015
ood_0113,aged_yellowed_bleedthrough,3.4243600783601886,2.011571069939811,3.8118485014926207,2.2826824098428293,2.4596587089094832,0.6239114732692599,strong_ood,-0.16396864150302232,0.36367721231669947,-0.7849953775280866,0.635156979550307,-0.5685042259223572,-0.46517779593167435
ood_0114,aged_yellowed_bleedthrough,1.0,1.3362271314947496,1.9891494829634144,1.8570799859856482,1.0,0.3816035470494069,strong_ood,-1.31495230887633,-1.66985723176971,-1.3491209105462632,-0.9219460693229525,-0.9290408290325693,-1.7047965037101547
ood_0115,aged_yellowed_bleedthrough,2.0143695865034865,2.7342698501429634,2.9557621221438164,3.1964614568776994,3.2947326386337075,0.42749502219597285,strong_ood,-0.12938439078351655,-0.8190118843311586,-0.18131359201835412,-0.0961841238527907,0.20557687687181356,0.24401076941290703
ood_0116,aged_yellowed_bleedthrough,2.5741719058256685,2.434811089954359,3.041558687489655,3.2100397825780407,2.6248113762168717,0.2716964236478678,soft_ood,-0.18232837990453787,-0.34945403754830684,-0.4314562572465567,-0.022889470086717593,0.2170793570023494,-0.32492149164345757
ood_0117,aged_yellowed_bleedthrough,1.6735620269753853,3.616180367188853,3.3039974381606436,3.140444857261114,2.6316090784301855,0.6412296017900325,strong_ood,-0.1018469966844096,-1.1048786238850417,0.5553602895127823,0.2013078190203086,0.15812405843973232,-0.31914852650982944
ood_0118,aged_yellowed_bleedthrough,2.5009189940893743,1.692792131215763,2.7430345432280854,3.3953639058821987,2.907049543500799,0.5189473366953882,strong_ood,-0.2902494484271732,-0.41089801217691574,-1.0512764951712283,-0.27791394229335736,0.374071249306235,-0.08523004180059954
ood_0119,aged_yellowed_bleedthrough,4.762987576409676,4.956987014342524,4.6880957608258536,4.901328632379474,4.7480607194095965,0.12383156812289232,in_distribution_like,1.5347288884705823,1.4865075828473329,1.6753574071909327,1.3837212050227048,1.649805071436266,1.4782531758556765
ood_0120,thermal_receipt_faded,3.288708578779033,3.73122237082056,3.296160329715294,3.6710068218284464,3.3498327415828077,0.21386356612614055,in_distribution_like,0.39886838269408625,0.24989378581479274,0.6514567048706215,0.1946127007750312,0.6075740561887505,0.29080466582123554
ood_0121,thermal_receipt_faded,4.212792948626816,4.022438881783801,3.960138923695761,3.2078957647583612,4.665521556334414,0.4342305893017402,strong_ood,0.8609963876138231,1.02500859326468,0.8947144882292504,0.761839150432001,0.21526311522743324,1.4081565909157514
ood_0122,thermal_receipt_faded,1.6845798683135895,1.6921540976166372,2.0571324083320977,1.750161917271905,1.0,0.3237385435389355,soft_ood,-1.147145112625192,-1.095636943962696,-1.0518094547843984,-0.8638693274765018,-1.019613333192209,-1.7047965037101547
ood_0123,thermal_receipt_faded,3.037530780338571,2.6648286484843697,2.733098662720478,2.3207686882466523,2.279183820111881,0.2608444548282113,in_distribution_like,-0.32824004648625627,0.03920779519909248,-0.2393189322147459,-0.28640200843832075,-0.5362405529000626,-0.6184465340772447
ood_0124,thermal_receipt_faded,1.538001670988794,1.4950038679601858,1.0,1.0522575641355023,1.6383865024504936,0.2747317058330719,soft_ood,-1.3951012802023186,-1.2185855998462225,-1.2164921772586283,-1.7669608852943703,-1.6108225243787337,-1.1626452142336376
ood_0125,thermal_receipt_faded,2.2680795439199524,3.077167369474357,2.728971798647952,2.9739982974542873,2.449149919205942,0.3066579009005813,soft_ood,-0.2495987946516857,-0.6062019383915077,0.10511415960818828,-0.28992752338307637,0.01712374004805042,-0.47410241114008306
ood_0126,thermal_receipt_faded,3.7392055759772904,4.051275190476746,3.657088084494939,4.115153197424393,3.7161003740837772,0.21121751506029054,in_distribution_like,0.7270389304532054,0.6277671755547345,0.9188019155172464,0.5029475940718203,0.9838196238004845,0.6018583433217414
ood_0127,thermal_receipt_faded,4.65888645229692,3.4328113997204377,5.0,4.603197684861364,4.83409932515128,0.5022826369243601,strong_ood,1.2800255164637933,1.3991883667618281,0.40218927453294245,1.650176081465475,1.3972521885695144,1.551321670989207
ood_0128,thermal_receipt_faded,4.504425716212587,4.0004835052687735,2.382741330662442,3.067935644319092,3.332509590879953,0.7178530281974808,strong_ood,0.3866177799838605,1.2696278984592462,0.8763748130295712,-0.585706756176038,0.09670000664184092,0.2760929379646819
ood_0129,thermal_receipt_faded,4.148717246176419,4.445388534612114,3.4986473073382363,2.926478295773736,4.508169039388992,0.5732596640575776,strong_ood,0.7676521468481432,0.9712623906584867,1.2480110601818757,0.36759413490573845,-0.02313143479429663,1.2745245832889114
ood_0130,thermal_receipt_faded,2.597258109635553,1.7703779411676432,1.5912857079436238,2.51226219260628,2.422291841872963,0.41277978874006593,strong_ood,-0.6898652629241078,-0.3300895087187637,-0.98646783412879,-1.2618348226616398,-0.3740224504893991,-0.4969116986219464
ood_0131,thermal_receipt_faded,1.0,1.0,1.8384638927298536,1.3660146811590042,1.094788634703354,0.2648641024247507,in_distribution_like,-1.463967564641144,-1.66985723176971,-1.6299767811214279,-1.0506743945092343,-1.3450323906005799,-1.6242970252047688
ood_0132,thermal_receipt_faded,3.8378245463307628,3.975366187669189,4.294366501864925,3.3111593157241277,4.063756139542801,0.2837165914309969,soft_ood,0.7626184149431094,0.7104880035555688,0.8553939181518049,1.0473645036001173,0.3027398019269174,0.8971058474811389
ood_0133,thermal_receipt_faded,1.5413868347960524,1.736453766395223,2.825965831330472,1.4593017971118405,1.0,0.5499191714164858,strong_ood,-1.081684377806304,-1.2157461506809026,-1.0148052368746505,-0.20706704972443823,-1.266006948041375,-1.7047965037101547
ood_0134,thermal_receipt_faded,1.302177289484295,1.0,1.887517635998586,1.0,1.1825527888464455,0.2646702012071367,in_distribution_like,-1.4519985378413272,-1.4163932633304108,-1.6299767811214279,-1.0087685546388512,-1.6550909862203664,-1.5497631038955808
ood_0135,thermal_receipt_faded,4.082631813164358,4.35273331022169,4.6725244068802505,4.720979845274776,3.935635645716697,0.2979464872880209,soft_ood,1.148438211537948,0.915830441633287,1.1706146775823465,1.3704188427251993,1.4970278891813222,0.788299206567585
ood_0136,thermal_receipt_faded,5.0,3.5752151706875317,5.0,4.641555581239407,5.0,0.5006408384826917,strong_ood,1.3957176869818924,1.6853117668253677,0.5211414093304703,1.650176081465475,1.4297459547874296,1.6922132225007191
ood_0137,thermal_receipt_faded,4.121375312841133,3.880154635398591,3.418750633163082,2.957647077331394,3.5781975244599,0.37560191383058505,strong_ood,0.5023092690083558,0.9483281888864353,0.7758621942159896,0.29933966519446703,0.0032722837842731082,0.4847440129606146
ood_0138,thermal_receipt_faded,2.3385745878381186,2.5589515552668964,3.147810901423809,3.699875639555141,2.962196236461669,0.4480947692777512,strong_ood,-0.04266360458710612,-0.5470712419143003,-0.3277597521371729,0.06788012192190065,0.6320294279055314,-0.038396578711489375
ood_0139,thermal_receipt_faded,4.820155618165906,2.855500305412243,3.7389274444132417,3.3695333341351916,5.0,0.7682867563933754,strong_ood,0.8143352718452881,1.5344596932000554,-0.08004786458133785,0.5728616696000194,0.3521896385069843,1.6922132225007191
ood_0140,thermal_receipt_faded,2.012909251444336,2.0191103210705132,1.509610090461703,2.3156919114606005,1.821697868663717,0.29492334197406733,soft_ood,-0.8956104649852398,-0.8202368020606644,-0.7786977211480532,-1.331609015606742,-0.5405411953649327,-1.0069675907458067
ood_0141,thermal_receipt_faded,3.2594488963706896,2.575101793910883,3.124755664109484,4.374948507889316,4.1413057578634165,0.6372707986938803,strong_ood,0.4252257664474854,0.22535099098348993,-0.3142692009309437,0.04818439599585013,1.2038975967831236,0.9629650494059069
ood_0142,thermal_receipt_faded,1.5250542095344657,2.766857193516107,3.266492807287635,3.2156472325162904,2.5902592862578677,0.5864985143369914,strong_ood,-0.2693411772992197,-1.2294458301667393,-0.15409286580239437,0.16926820387509842,0.22182954365430682,-0.35426493805636994
ood_0143,thermal_receipt_faded,4.586837211728522,4.226912718612167,3.569697549128775,4.569073557802076,3.8627066644372805,0.4047820466030152,strong_ood,0.9854538045872936,1.3387540221799763,1.0655147362549564,0.4282912368356573,1.3683449357804998,0.7263640918853779
ood_0144,thermal_receipt_faded,4.676482691915038,3.910866964824955,5.0,3.7329998481412057,4.3518733863812615,0.41231185154767425,strong_ood,1.1335040956276292,1.4139479561764685,0.8015166914604136,1.650176081465475,0.6600896291048117,1.1417901199309763
ood_0145,thermal_receipt_faded,4.078093175022821,2.8610342190701075,3.677068033374982,2.4786869588524523,3.392931737905047,0.5120029920954304,strong_ood,0.25631123740425277,0.9120234671362054,-0.07542529848693112,0.5200161495498122,-0.4024647244232019,0.3274065932453791
ood_0146,thermal_receipt_faded,1.041054240263274,1.0,1.0,1.06330403224407,1.8267108862012487,0.30015199074741716,soft_ood,-1.527306805230822,-1.6354212532216572,-1.6299767811214279,-1.7669608852943703,-1.601464833104013,-1.0027102734126416
ood_0147,thermal_receipt_faded,1.2168196517755325,2.849584239761289,1.3998035671751807,2.333162583244706,2.3642652200919607,0.6152971592312718,strong_ood,-0.8140655222862208,-1.4879905882888484,-0.08498964831363749,-1.4254149980851796,-0.5257414284791865,-0.5461909482642524
ood_0148,thermal_receipt_faded,1.2621236625181824,2.0105985758530522,1.2768572680435906,1.3601886882730514,1.8167603210856391,0.3154958962786342,soft_ood,-1.2254744522085737,-1.449989935199909,-0.7858077173061156,-1.5304460840073972,-1.3499677094970497,-1.0111608150323965
ood_0149,thermal_receipt_faded,4.534929062740293,4.284457955379121,4.6806279334645025,4.2268329036484715,4.459461839767538,0.12445222761714002,in_distribution_like,1.2195448599379142,1.2952138691150363,1.1135831877739837,1.3773415577882415,1.0784258094360422,1.233159875576268
ood_0150,thermal_receipt_faded,1.6363301539171398,1.1030227749077315,1.6687082948918321,1.416449475242429,1.2965687785489926,0.1711733445708434,in_distribution_like,-1.326193071625559,-1.1361084304462048,-1.5439202186805945,-1.1956939266809146,-1.3023080349152776,-1.452934747404803
ood_0151,thermal_receipt_faded,2.4338647892803182,1.0,1.7238333468800429,1.5406472703967418,1.736072978557536,0.4163788512629534,strong_ood,-1.10450061170549,-0.4671425594771132,-1.6299767811214279,-1.148601463445046,-1.1970975176139478,-1.0796847368699152
ood_0152,thermal_receipt_faded,4.2636386426609825,5.0,3.6620033147661735,2.7902838981417686,4.231770109494972,0.6926608550108726,strong_ood,0.8374757203182108,1.0676575673485518,1.7112868382251325,0.5071465978368135,-0.1385045218172891,1.0397921199978457
ood_0153,thermal_receipt_faded,2.908215495334654,2.070735172614116,2.344641593862756,2.2212651637043006,3.5507496550966504,0.5063159158853892,strong_ood,-0.31643769730543214,-0.06926086362331482,-0.7355746615688515,-0.6182547609365449,-0.6205320435613834,0.4614338431629337
ood_0154,thermal_receipt_faded,4.368785656665332,3.7897630632335364,4.274131173322238,4.1712766374795125,4.168548038847839,0.16904539352409964,in_distribution_like,0.9807504194281378,1.1558540677691105,0.7003566763233304,1.030077781300681,1.0313629489745972,0.9861006227729702
ood_0155,thermal_receipt_faded,2.109446892196032,3.9703559757064912,1.4693402853477302,1.0882581330334042,2.0582755063483544,0.9531050001758244,strong_ood,-0.7280885999926424,-0.7392617771987647,0.8512088084127608,-1.3660108755315346,-1.5803256989545433,-0.8060534566911304
ood_0156,thermal_receipt_faded,3.829227213921164,4.462955704498235,4.485537295606326,5.0,3.3830823254695104,0.5460095995037827,strong_ood,1.045814821017227,0.7032766277627431,1.2626851965907195,1.2106787001647583,1.7333916247827792,0.31904195578513384
ood_0157,thermal_receipt_faded,1.0891403599582141,1.0,1.0,1.2744203400721377,1.0,0.130757281456672,in_distribution_like,-1.623889001488435,-1.5950869887058585,-1.6299767811214279,-1.7669608852943703,-1.4226238486103644,-1.7047965037101547
ood_0158,thermal_receipt_faded,1.0,1.725137298996729,1.769090199843629,1.0,1.0,0.33568478213632047,soft_ood,-1.4327884061818366,-1.66985723176971,-1.024258062079178,-1.1099392471297749,-1.6550909862203664,-1.7047965037101547
ood_0159,thermal_receipt_faded,3.8764972410108314,1.9858303399951547,2.64928081475866,3.1161171944081425,2.869937409585486,0.5768354380829631,strong_ood,-0.08016179052313054,0.7429263601262437,-0.8064970186529626,-0.3580062751244668,0.13751559280382195,-0.11674761176828892
ood_0160,thermal_receipt_faded,2.197914414623737,2.553776825278889,1.5501234358206613,2.2559655173538866,2.6448300785345045,0.3999200094906178,strong_ood,-0.6386389023758698,-0.6650559050407769,-0.33208228639939075,-1.2969991030884407,-0.5911366573270629,-0.3079205600236779
ood_0161,thermal_receipt_faded,2.91760852082336,3.10266651335475,3.2231355827238803,3.219774453882248,3.0229553063521104,0.11202255843661785,in_distribution_like,0.08715795016383336,-0.06138206664263486,0.12641400005119832,0.13222881016687,0.22532579811188377,0.013203209131849586
ood_0162,thermal_receipt_faded,1.061149469623066,1.0,1.8571784752393414,1.0,1.0,0.2781036007735786,soft_ood,-1.5286233246426542,-1.6185655305797493,-1.6299767811214279,-1.0346868215815723,-1.6550909862203664,-1.7047965037101547
ood_0163,thermal_receipt_faded,1.5363137036963104,2.3982567432670834,1.2191921558051448,2.4628730505776693,1.027491108981362,0.6028537762393901,strong_ood,-1.0718022488254564,-1.2200014537288184,-0.46199068442535046,-1.5797084806879842,-0.41586101272347714,-1.681449612561652
ood_0164,thermal_receipt_faded,3.771090745782169,4.289371120921527,3.671666422968689,3.0128049964400563,4.280456108694557,0.4407542968301019,strong_ood,0.6837475200570131,0.6545122088658016,1.1176872330946506,0.5154016388999676,0.04999769622397829,1.0811388232006671
ood_0165,thermal_receipt_faded,1.504531214770426,2.562971777426581,2.511280990220431,2.3017060597993386,1.5654434631028291,0.4376449202178873,strong_ood,-0.7647880946484099,-1.246660359114398,-0.32440159662621165,-0.4758973505834555,-0.5523888991534965,-1.2245922677644872
ood_0166,thermal_receipt_faded,3.2056769144539023,3.896001025439689,4.977607677014232,3.7255081094290596,3.3160836485663694,0.5785184768783797,strong_ood,0.7032558933979934,0.18024746930343502,0.7890989358515635,1.6310466728039015,0.6537432225167403,0.2621431665143264
ood_0167,thermal_receipt_faded,4.274961975471815,3.5313552460168314,4.269110921216045,4.413724116442374,3.189925163774697,0.4566219791660021,strong_ood,0.7958394098022018,1.0771554911504713,0.48450451666809735,1.0257890590370495,1.2367452156113992,0.155002766543992
ood_0168,thermal_receipt_faded,1.0246866674523902,1.6558623759167646,2.0802764409845125,2.518501275447057,1.0,0.5620189011278361,strong_ood,-1.129781239387698,-1.6491502464409886,-1.082124507134207,-0.8440977450923859,-0.36873719456075404,-1.7047965037101547
ood_0169,thermal_receipt_faded,3.7993854035230354,4.9997567477119045,4.811219470178839,4.462340693615529,4.823332257665122,0.4007874836438313,strong_ood,1.3396680157706808,0.6782455484853049,1.7110836457199985,1.4889038497013753,1.2779293222008308,1.5421777127458949
ood_0170,thermal_receipt_faded,1.17644164330636,2.091864828399889,1.8865266109164778,1.5786921178430142,2.148695293067886,0.33479673132187443,soft_ood,-1.0287064838392956,-1.5218593488490426,-0.7179247240272719,-1.0096151717496158,-1.1648689416114573,-0.7292642329590899
ood_0171,thermal_receipt_faded,2.6505322363680115,3.976563620450058,2.7250989738656832,3.3682817764993143,2.121433454486277,0.6299253507449564,strong_ood,-0.02470648907062454,-0.28540358410877126,0.8563941527986377,-0.2932360165653948,0.3511294181855246,-0.7524164156631189
ood_0172,thermal_receipt_faded,1.2577003620269311,1.9659660198708702,1.0,1.0,2.1270214563822902,0.4742637303778798,strong_ood,-1.2893025659083057,-1.4537001653698383,-0.8230900011915441,-1.7669608852943703,-1.6550909862203664,-0.7476707914654087
ood_0173,thermal_receipt_faded,4.167366089410036,4.4375852752675655,4.391752264296896,4.425749414393301,4.013028416190336,0.16993815064227993,in_distribution_like,1.0919829388236633,0.9869048958277595,1.2414928735418091,1.1305596258107125,1.2469320938611108,0.8540252050769243
ood_0174,thermal_receipt_faded,3.4200546195451587,3.3591638313580225,3.0442485385926505,2.1721375966186764,4.136607782264255,0.5944131947824403,strong_ood,0.1953941610855471,0.36006582683147037,0.3406702893272734,-0.020591572676936298,-0.6621490202590153,0.9589752822049434
ood_0175,thermal_receipt_faded,3.580262695303817,3.038940299721493,2.945044975370333,2.151568629156675,3.902283009775151,0.5570925603575474,strong_ood,0.10853819357874805,0.4944471191089759,0.07318248024832139,-0.10533961345725583,-0.6795734174018357,0.7599743993955346
ood_0176,thermal_receipt_faded,5.0,3.7281786637112306,4.6062780260380345,4.857506393232993,4.927722405457819,0.43275971664723367,strong_ood,1.3783130530870185,1.6853117668253677,0.6489142479125344,1.3138256035027025,1.6126823476054981,1.6308312995889902
ood_0177,thermal_receipt_faded,2.7629329903925166,2.1673623952834546,2.3292488271731657,2.5696030192900867,1.4339165309017237,0.44294746257220097,strong_ood,-0.6278254708154921,-0.19112270277833868,-0.6548604056329613,-0.631404558955472,-0.3254478519597431,-1.3362918347509456
ood_0178,thermal_receipt_faded,4.432647950861779,4.6539137935933645,5.0,3.1714428977170153,5.0,0.6166141726482993,strong_ood,1.2316778466851797,1.20942126518588,1.4221955255690937,1.650176081465475,0.18438313870473058,1.6922132225007191
ood_0179,thermal_receipt_faded,3.5198526890995474,3.4342400223945324,3.963836054412019,4.211624820770938,4.136313574917377,0.2977815826748023,soft_ood,0.7272848010125115,0.44377567410360047,0.403382625774624,0.7649975509423682,1.0655427283417378,0.9587254259002269
ood_0180,messaging_compression,4.272350504813858,4.82645813350949,4.154938192217016,4.259120339203413,4.599853281619602,0.25279448545525873,in_distribution_like,1.2055414948945447,1.074965009802392,1.566324556990573,0.9282530958224405,1.1057771629189932,1.352387648938325
ood_0181,messaging_compression,4.392287782747702,4.572714255841599,4.474604807686384,5.0,5.0,0.2662398345711796,soft_ood,1.431375964898543,1.1755674689772706,1.3543682602196607,1.2013392480122858,1.7333916247827792,1.6922132225007191
ood_0182,messaging_compression,5.0,5.0,4.529135453183307,4.744729147976726,5.0,0.1966712581657661,in_distribution_like,1.5707764321378566,1.6853117668253677,1.7112868382251325,1.2479239191494889,1.5171464139885742,1.6922132225007191
ood_0183,messaging_compression,1.200878253405013,1.814787693924125,1.7265686895020667,1.0,2.0598385947036606,0.3602863128228785,strong_ood,-1.211363092136898,-1.5013621096906036,-0.949371661321438,-1.1462647033474285,-1.6550909862203664,-0.8047260001046548
ood_0184,messaging_compression,4.255291280969229,4.204328343662194,4.477259819425888,4.180271065577843,3.9357758440491413,0.14980955855028602,in_distribution_like,1.0276626963072955,1.060655865056494,1.04664964865845,1.2036073827028462,1.0389823147763748,0.7884182703423129
ood_0185,messaging_compression,3.8115219147296733,3.4096824584869334,4.422334779657512,3.7141949792463356,4.358092891248672,0.3385051805665101,soft_ood,0.8038424669381353,0.6884255600232082,0.3828693020585644,1.1566857867545282,0.6441596362916965,1.147072049562679
ood_0186,messaging_compression,2.8580477626607874,4.47448439160178,3.406028531126168,4.175042463996243,3.121889501536952,0.6044853031801882,strong_ood,0.5162443741137266,-0.1113411689726054,1.2723152922901957,0.2884713739031595,1.0345530583915958,0.09722331495628746
ood_0187,messaging_compression,2.512176587341966,1.968822693724391,2.316311247440046,2.0737110575494904,2.3933122536663367,0.1686732661674248,in_distribution_like,-0.626333358879184,-0.4014552302069436,-0.8207037760867671,-0.6424569294470837,-0.7455281742833051,-0.5215226843718201
ood_0188,messaging_compression,4.67510651859863,4.746914401517889,4.803351954436465,4.742148068474243,4.865506720140894,0.05958112886353688,in_distribution_like,1.4975622411924674,1.412793632664492,1.499880412527925,1.4821827549814175,1.5149599282356292,1.5779944775528734
ood_0189,messaging_compression,1.4690234076100874,1.5627272932631688,1.5199273896507475,2.0739562651020664,1.942968216733616,0.24844862398685033,in_distribution_like,-1.0816919543403585,-1.276444032562513,-1.1599217229730305,-1.3227951094927404,-0.7453204539013074,-0.9039784527722005
ood_0190,messaging_compression,2.5340702998499087,2.6645592191583667,3.377396284528971,2.449808004076808,2.9543470227929296,0.2829118621943521,soft_ood,-0.16612297475463686,-0.38309095383924285,-0.23954399081598565,0.2640112968309932,-0.42692868344350593,-0.04506254250544311
ood_0191,messaging_compression,3.3043146399054253,3.849739797197028,3.492438442617303,2.394215008991174,3.0005568783237537,0.45491952979250616,strong_ood,0.17917777132223928,0.2629840289351556,0.7504561961231908,0.3622899996158606,-0.47402265772881963,-0.005818710334190884
ood_0192,messaging_compression,2.2940258495047408,2.3257813123526385,2.100919752534218,1.8111265753827404,1.3174978344343287,0.3650836759758455,strong_ood,-0.8673122080599857,-0.5844383783599686,-0.5225305645780753,-0.8264624893391762,-0.9679689122186296,-1.4351606958040786
ood_0193,messaging_compression,3.7367320518801987,4.060087727264906,3.7831097933212794,3.293881252496524,4.21712565434792,0.29214108032209,soft_ood,0.6955840005973721,0.6256924027127746,0.9261631676583549,0.6106059540330037,0.2881031977272804,1.027355280855447
ood_0194,messaging_compression,1.2864651381227974,1.2274185733283673,1.8920390892904675,1.0,1.9593914552705685,0.32262368765924127,soft_ood,-1.2839221671911756,-1.4295724941177435,-1.4400104297649847,-1.0049059483420597,-1.6550909862203664,-0.8900309775107232
ood_0195,messaging_compression,4.282625443336927,4.03671482729427,3.7067015049087395,4.1521161551221715,3.56595044525845,0.27787422980398274,soft_ood,0.8050058756603893,1.0835835486011596,0.9066394125707268,0.5453315573076692,1.0151317086530265,0.47434315116936465
ood_0196,messaging_compression,3.607761418201307,4.364312355318009,4.741722460916413,4.617094296594454,4.627664025131102,0.38470647031709787,strong_ood,1.1824727217138569,0.5175128347506296,1.1802868381141225,1.429533649843903,1.4090242953718737,1.3760059904887556
ood_0197,messaging_compression,3.3106765896402983,2.224865324435125,2.325657142093595,1.723655610933331,2.582730415695054,0.48217590946952765,strong_ood,-0.4751412025201912,0.26832038306542216,-0.6068272943378767,-0.6344728789200621,-1.042067372719754,-0.36065884968868506
ood_0198,messaging_compression,4.965528370443667,3.9502604320102193,3.8690496554483236,3.4836386687543675,3.8548899676909487,0.4621185655097384,strong_ood,0.868683860693519,1.6563972311207518,0.8344226811469252,0.6840230239811455,0.44885062405192744,0.7197257431668453
ood_0199,messaging_compression,1.0,1.318870849240859,1.0,1.1296153283944537,1.0365641221789714,0.15571403869917647,in_distribution_like,-1.6038945009784549,-1.66985723176971,-1.3636188891617718,-1.7669608852943703,-1.5452911646243495,-1.6737443340420726
ood_0200,messaging_compression,4.367919552798974,4.450018708373368,4.387107248621425,5.0,3.8823634547717205,0.3547451475988661,strong_ood,1.202009412059677,1.155127586558619,1.2518787179668083,1.126591462116755,1.7333916247827792,0.7430576688734231
ood_0201,messaging_compression,4.512600629871595,4.848406094048581,4.952919182255509,5.0,4.512857941556877,0.20777953912483071,in_distribution_like,1.4965993881210262,1.2764849526779694,1.5846580375076025,1.609955680780479,1.7333916247827792,1.2785066448563007
ood_0202,messaging_compression,1.5196274770919773,1.8663602254783869,1.5751569117481257,1.3566689716124494,1.0,0.2856928962054504,soft_ood,-1.2947298547426007,-1.233997731280416,-0.9062923054614735,-1.2756133990888827,-1.3529493341720766,-1.7047965037101547
ood_0203,messaging_compression,3.607164614562163,3.3631039388525,4.511665600399979,4.015840019318449,4.339018064931952,0.3846605007300856,strong_ood,0.8249071099896316,0.5170122404835534,0.3439615237841764,1.2329996992120487,0.8996893795366222,1.1308727069317581
ood_0204,messaging_compression,3.4166159805418146,3.3367980167794355,2.7168365955090037,2.297806548516965,3.1829348649812697,0.40382301602019555,strong_ood,-0.0055502323646288935,0.3571815230861254,0.32198776868515244,-0.3002944361943863,-0.5556922556964298,0.14906623829639376
ood_0205,messaging_compression,3.103340869193919,2.566589121136242,3.0351080819721012,2.7449836671300103,3.128132752163462,0.1823860428481147,in_distribution_like,-0.06594503545848501,0.09440878767965515,-0.3213799718922711,-0.028400120729722242,-0.1768792830817312,0.10252541073164428
ood_0206,messaging_compression,3.4440506280127723,3.4467728825272843,3.612204734807846,3.8368099604374635,2.9726254899726925,0.2785147990384619,soft_ood,0.39542785620809384,0.3801934927566109,0.41385152317660473,0.4646044557198767,0.7480293191953501,-0.029539509807972916
ood_0207,messaging_compression,2.9054786747629433,2.599342465407047,2.8640022849073796,3.1408862949152896,2.2467091387576703,0.2971913102424633,soft_ood,-0.20553558072109163,-0.07155648750754502,-0.29402058248627744,-0.17457310682391436,0.15849800939348624,-0.6460257361812077
ood_0208,messaging_compression,3.6609584747039516,2.752397610989081,3.884614270729521,3.3101861688120913,3.4143783783488315,0.32953715529988153,soft_ood,0.3481636383597936,0.5621341134491756,-0.1661711850645173,0.6973196295438392,0.3019154290795707,0.3456202047908998
ood_0209,messaging_compression,1.418929480151132,2.4020617106737667,2.567695523603216,2.006602887045479,2.717918103977164,0.42407668705708734,strong_ood,-0.6506410674399306,-1.3184624306695525,-0.45881233463316284,-0.4277033037122502,-0.8023768914855743,-0.24585037669911247
ood_0210,messaging_compression,1.80122122591803,1.9207380488120307,2.373741046023702,2.511507961770897,2.2513632843887805,0.24234988848120081,in_distribution_like,-0.6937597692367766,-0.9977990772155807,-0.8608696447604839,-0.5933955575136378,-0.3746613750069935,-0.6420731916871869
ood_0211,messaging_compression,5.0,4.013546578086405,4.312678684905655,4.33651838966676,4.817025413993334,0.3326853801821449,soft_ood,1.2687541891439298,1.6853117668253677,0.8872866055201782,1.0630083130027552,1.171342649949142,1.536821610422206
ood_0212,messaging_compression,1.1785180407247462,2.0475302102563293,1.135043733099733,1.248352668129332,1.263568693154258,0.3528454826467371,strong_ood,-1.370467486540603,-1.5201176827873095,-0.7549581356974462,-1.6515951521682835,-1.4447063118822474,-1.4809601501677288
